country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,zscore_total_deaths,normalized_total_deaths,month
Hungary,Hungary,0,2019-12-30,2020-01-05,7,2020,1,9709786,2612.0,0,2813.74976591772,-201.74976591772,2612.0,0.0,-2.07779827400645,-0.0717013887878257,-0.29359799029132444,-0.3271422931519159,12
Hungary,Hungary,0,2020-01-06,2020-01-12,7,2020,2,9709786,2585.0,0,2836.74976591762,-251.749765917616,2585.0,0.0,-2.59274268163702,-0.0887458488380928,-0.29616700592597683,-0.33230593512643636,1
Hungary,Hungary,0,2020-01-13,2020-01-19,7,2020,3,9709786,2584.0,0,2841.74976591762,-257.749765917616,2584.0,0.0,-2.65453601055282,-0.0907010775575418,-0.29626215465318617,-0.33249718112549265,1
Hungary,Hungary,0,2020-01-20,2020-01-26,7,2020,4,9709786,2723.0,0,2941.58309925095,-218.58309925095,2723.0,0.0,-2.25116289124137,-0.0743079803887269,-0.2830364815710869,-0.3059139872566651,1
Hungary,Hungary,0,2020-01-27,2020-02-02,7,2020,5,9709786,2802.0,0,2987.74976591762,-185.749765917617,2802.0,0.0,-1.91301606356326,-0.0621704561863036,-0.27551973212154846,-0.29080555333121627,1
Hungary,Hungary,0,2020-02-03,2020-02-09,7,2020,6,9709786,2637.0,0,2970.41643258428,-333.416432584283,2637.0,0.0,-3.43381854743537,-0.11224568680904,-0.2912192721110908,-0.322361143175508,2
Hungary,Hungary,0,2020-02-10,2020-02-16,7,2020,7,9709786,2751.0,0,2918.58309925095,-167.58309925095,2751.0,0.0,-1.7259195954571,-0.0574193345030881,-0.2803723172092252,-0.30055909928308827,2
Hungary,Hungary,0,2020-02-17,2020-02-23,7,2020,8,9709786,2585.0,0,2867.91643258428,-282.916432584283,2585.0,0.0,-2.91372469572741,-0.0986487714111474,-0.29616700592597683,-0.33230593512643636,2
Hungary,Hungary,0,2020-02-24,2020-03-01,7,2020,9,9709786,2781.0,0,2862.49971910113,-81.4997191011316,2781.0,0.0,-0.839356491493547,-0.028471520383842,-0.27751785539294477,-0.29482171931139883,2
Hungary,Hungary,0,2020-03-02,2020-03-08,7,2020,10,9709786,2606.0,0,2780.69971910113,-174.699719101132,2606.0,0.0,-1.79921286731893,-0.0628258124748552,-0.2941688826545805,-0.32828976914625374,3
Hungary,Hungary,0,2020-03-09,2020-03-15,7,2020,11,9709786,2578.0,1,2677.89971910113,-99.8997191011335,2577.0,0.0102988881526328,-1.02885603350201,-0.0373052502259728,-0.29683304701644225,-0.33364465711983055,3
Hungary,Hungary,0,2020-03-16,2020-03-22,7,2020,12,9709786,2801.0,5,2603.89971910113,197.100280898868,2796.0,0.0514944407631641,2.02991374782995,0.0756942671228942,-0.2756148808487578,-0.29099679933027256,3
Hungary,Hungary,0,2020-03-23,2020-03-29,7,2020,13,9709786,2592.0,7,2560.29971910113,31.7002808988664,2585.0,0.0720922170684297,0.326477647384468,0.0123814726308682,-0.2955009648355114,-0.33096721313304217,3
Hungary,Hungary,0,2020-03-30,2020-04-05,7,2020,14,9709786,2528.0,21,2479.29971910113,48.7002808988682,2507.0,0.216276651205289,0.501558745979244,0.0196427565911741,-0.30159048337690963,-0.34320695707264626,3
Hungary,Hungary,0,2020-04-06,2020-04-12,7,2020,15,9709786,2575.0,65,2446.89971910113,128.100280898869,2510.0,0.669427729921133,1.3192904652983,0.0523520763433361,-0.29711849319807027,-0.33421839511699947,4
Hungary,Hungary,0,2020-04-13,2020-04-19,7,2020,16,9709786,2509.0,90,2398.89971910113,110.100280898868,2419.0,0.926899933736954,1.1339104785509,0.0458961581520902,-0.3033983091938872,-0.3468406310547162,4
Hungary,Hungary,0,2020-04-20,2020-04-26,7,2020,17,9709786,2359.0,83,2405.49971910113,-46.4997191011335,2276.0,0.854807716668524,-0.478895406151418,-0.0193305859617833,-0.3176706182752893,-0.37552753091316327,4
Hungary,Hungary,0,2020-04-27,2020-05-03,7,2020,18,9709786,2249.0,68,2335.69971910113,-86.6997191011301,2181.0,0.700324394379032,-0.892910709887222,-0.0371193772864329,-0.3281369782683175,-0.39656459080935774,4
Hungary,Hungary,0,2020-05-04,2020-05-10,7,2020,19,9709786,2292.0,73,2283.29971910113,8.7002808988691,2219.0,0.751818835142196,0.0896032198739406,0.0038103980945152,-0.32404558299831554,-0.3883410128499363,5
Hungary,Hungary,0,2020-05-11,2020-05-17,7,2020,20,9709786,2346.0,38,2240.49971910113,105.500280898869,2308.0,0.391357749800047,1.0865355930488,0.0470878349144341,-0.3189075517290108,-0.37801372890089535,5
Hungary,Hungary,0,2020-05-18,2020-05-24,7,2020,21,9709786,2110.0,35,2244.49971910113,-134.499719101133,2075.0,0.360461085342149,-1.3851975635831,-0.0599241416501464,-0.34136265135041677,-0.42314778467818537,5
Hungary,Hungary,0,2020-05-25,2020-05-31,7,2020,22,9709786,2191.0,40,2255.29971910113,-64.2997191011332,2151.0,0.411955526105313,-0.662215615268279,-0.0285104984302296,-0.33365560444645964,-0.407656858754624,5
Hungary,Hungary,0,2020-06-01,2020-06-07,7,2020,23,9709786,2399.0,20,2230.89971910113,168.100280898867,2379.0,0.205977763052656,1.73124599140359,0.0753508907009952,-0.3138646691869154,-0.3678776909509107,6
Hungary,Hungary,0,2020-06-08,2020-06-14,7,2020,24,9709786,2288.0,16,2260.69971910113,27.3002808988672,2272.0,0.164782210442125,0.281162539512891,0.0120760314464605,-0.32442617790715295,-0.38910599684616154,6
Hungary,Hungary,0,2020-06-15,2020-06-21,7,2020,25,9709786,2068.0,8,2218.69971910114,-150.699719101135,2060.0,0.0823911052210625,-1.55203955165577,-0.0679225394061856,-0.34535889789320934,-0.43118011663855055,6
Hungary,Hungary,0,2020-06-22,2020-06-28,7,2020,26,9709786,2269.0,11,2162.09971910113,106.900280898867,2258.0,0.113287769678961,1.10095403646246,0.0494428078198506,-0.32623400372413053,-0.39273967082823147,6
Hungary,Hungary,0,2020-06-29,2020-07-05,7,2020,27,9709786,2317.0,8,2187.69971910113,129.300280898868,2309.0,0.0823911052210625,1.33164913108145,0.0591033036983686,-0.3216668648180819,-0.38355986287352845,6
Hungary,Hungary,0,2020-07-06,2020-07-12,7,2020,28,9709786,2169.0,6,2249.69971910113,-80.6997191011337,2163.0,0.0617933289157969,-0.831117380971462,-0.0358713291449286,-0.3357488764450653,-0.41186427073386284,7
Hungary,Hungary,0,2020-07-13,2020-07-19,7,2020,29,9709786,2110.0,1,2247.89971910113,-137.89971910113,2109.0,0.0102988881526328,-1.42021378330202,-0.0613460279964233,-0.34136265135041677,-0.42314778467818537,7
Hungary,Hungary,0,2020-07-20,2020-07-26,7,2020,30,9709786,2153.0,0,2349.09971910113,-196.099719101132,2153.0,0.0,-2.01960907378527,-0.0834786695118105,-0.3372712560804148,-0.4149242067187639,7
Hungary,Hungary,0,2020-07-27,2020-08-02,7,2020,31,9709786,2362.0,1,2278.09971910113,83.9002808988662,2361.0,0.0102988881526328,0.864079608951899,0.0368290642395472,-0.31738517209366124,-0.3749537929159943,7
Hungary,Hungary,0,2020-08-03,2020-08-09,7,2020,32,9709786,2311.0,5,2253.49971910113,57.5002808988684,2306.0,0.0514944407631641,0.592188961722415,0.0255159920418386,-0.32223775718133796,-0.3847073388678663,8
Hungary,Hungary,0,2020-08-10,2020-08-16,7,2020,33,9709786,2268.0,6,2275.29971910113,-7.29971910113272,2262.0,0.0617933289157969,-0.0751789905682032,-0.0032082450676053,-0.3263291524513399,-0.3929309168272878,8
Hungary,Hungary,0,2020-08-17,2020-08-23,7,2020,34,9709786,2224.0,5,2159.89971910113,64.1002808988706,2219.0,0.0514944407631641,0.660161623529814,0.0296774337863919,-0.33051569644855117,-0.4013457407857656,8
Hungary,Hungary,0,2020-08-24,2020-08-30,7,2020,35,9709786,2203.0,1,2262.29971910113,-59.2997191011332,2202.0,0.0102988881526328,-0.610721174505115,-0.0262121409468642,-0.3325138197199475,-0.4053619067659482,8
Hungary,Hungary,0,2020-08-31,2020-09-06,7,2020,36,9709786,2221.0,10,2192.29971910113,28.7002808988682,2211.0,0.102988881526328,0.295580982926588,0.0130914038116272,-0.33080114263017923,-0.40191947878293455,8
Hungary,Hungary,0,2020-09-07,2020-09-13,7,2020,37,9709786,2333.0,13,2240.09971910113,92.9002808988662,2320.0,0.133885545984227,0.956769602325594,0.0414714934816149,-0.3201444851827323,-0.3804999268886274,9
