country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,zscore_total_deaths,normalized_total_deaths,month,mortality_rate_per_capita,excess_mortality_rate_per_capita
Malta,Malta,0,2020-05-18,2020-05-24,7,2020,21,526748,-0.816732050736079,0,-0.8353867001922068,-0.37535594102949565,-0.8245947954656063,0.0,-2.57318746025414,-0.206763421646812,-0.5371787319472534,-0.816732050736079,5,9.87189320130309,-2.5731874602541445
Malta,Malta,0,2020-05-25,2020-05-31,7,2020,22,526748,-0.8138633607502344,3,-0.8343885706464331,-0.36858925274081367,-0.8220267209920533,0.569532300075178,-0.560839999988522,-0.0422306725505752,-0.5357515010391132,-0.8138633607502344,5,12.71955470167898,-0.5608399999885221
Malta,Malta,0,2020-06-01,2020-06-07,7,2020,23,526748,-0.8142458527483469,0,-0.836157982113941,-0.3648867251866291,-0.8218127147859239,0.0,0.540255780156817,0.0457858986122055,-0.5359417984935319,-0.8142458527483469,6,12.339866501628864,0.5402557801568169
Malta,Malta,0,2020-06-08,2020-06-14,7,2020,24,526748,-0.8157758207407975,0,-0.8347061573200883,-0.37407920739012174,-0.8235247644349593,0.0,-2.19349926020404,-0.168541259480444,-0.5367029883112067,-0.8157758207407975,6,10.821113701428386,-2.1934992602040446
Malta,Malta,0,2020-06-15,2020-06-21,7,2020,25,526748,-0.8150108367445722,0,-0.83661167736202,-0.36616345882600315,-0.8226687396104416,0.0,0.160567580106674,0.0140603038072697,-0.5363223934023693,-0.8150108367445722,6,11.580490101528625,0.1605675801066736
Malta,Malta,0,2020-06-22,2020-06-28,7,2020,26,526748,-0.8176882807313606,0,-0.8359311344899016,-0.3770156947606818,-0.8256648264962535,0.0,-3.0667821203193,-0.255789955921979,-0.5376544755833002,-0.8176882807313606,6,8.922672701177794,-3.066782120319299
Malta,Malta,0,2020-06-29,2020-07-05,7,2020,27,526748,-0.8134808687521217,0,-0.8357950259154778,-0.3633546448193804,-0.8209566899614062,0.0,0.995881620216973,0.0822814090279351,-0.5355612035846945,-0.8134808687521217,6,13.0992429017291,0.9958816202169728
Malta,Malta,0,2020-07-06,2020-07-12,7,2020,28,526748,-0.8148195907455159,0,-0.8356135478162463,-0.3683339060129389,-0.8224547334043122,0.0,-0.484902359978513,-0.0395669522610901,-0.5362272446751599,-0.8148195907455159,7,11.770334201553684,-0.48490235997851344
Malta,Malta,0,2020-07-13,2020-07-19,7,2020,29,526748,-0.8144370987474032,0,-0.8369746335604833,-0.36322697145544286,-0.8220267209920533,0.0,1.03385044022201,0.0930041784000515,-0.5360369472207412,-0.8144370987474032,7,12.150022401603803,1.0338504402220112
Malta,Malta,0,2020-07-20,2020-07-26,7,2020,30,526748,-0.8148195907455159,0,-0.8351598525681674,-0.3696106396523128,-0.8224547334043122,0.0,-0.864590560028611,-0.0684286275021978,-0.5362272446751599,-0.8148195907455159,7,11.770334201553684,-0.8645905600286113
Malta,Malta,0,2020-07-27,2020-08-02,7,2020,31,526748,-0.8144370987474032,0,-0.8349783744689357,-0.36884459946868847,-0.8220267209920533,0.0,-0.636777639998555,-0.0497996088096143,-0.5360369472207412,-0.8144370987474032,7,12.150022401603803,-0.6367776399985552
Malta,Malta,0,2020-08-03,2020-08-09,7,2020,32,526748,-0.8146283447464595,0,-0.8349783744689357,-0.36948296628837535,-0.8222407271981828,0.0,-0.826621740023588,-0.0646464899219613,-0.5361320959479506,-0.8146283447464595,8,11.960178301578743,-0.8266217400235882
Malta,Malta,0,2020-08-10,2020-08-16,7,2020,33,526748,-0.8155845747417412,0,-0.8361126125891332,-0.36948296628837546,-0.8233107582288298,0.0,-0.826621740023607,-0.0698303007914113,-0.5366078395839974,-0.8155845747417412,8,11.010957801453447,-0.8266217400236071
Malta,Malta,0,2020-08-17,2020-08-23,7,2020,34,526748,-0.8111859167634459,1,-0.8365209383124043,-0.35365146916013807,-0.8186026216939827,0.189844100025059,3.88151194059791,0.337644324660473,-0.5344194188581823,-0.8111859167634459,8,15.377372102029813,3.8815119405979135
Malta,Malta,0,2020-08-24,2020-08-30,7,2020,35,526748,-0.8127158847558964,2,-0.8356589173410542,-0.36118419763244464,-0.8205286775491474,0.379688200050119,1.64135156030216,0.134346860118577,-0.5351806086758572,-0.8127158847558964,8,13.858619301829338,1.6413515603021616
Malta,Malta,0,2020-08-31,2020-09-06,7,2020,36,526748,-0.8130983767540091,2,-0.8352505916177831,-0.36360999154725515,-0.8209566899614062,0.379688200050119,0.919943980206949,0.0732498545704201,-0.5353709061302758,-0.8130983767540091,8,13.478931101779219,0.9199439802069489
Malta,Malta,0,2020-09-07,2020-09-13,7,2020,37,526748,-0.8144370987474032,1,-0.8355228087666305,-0.3673125191014397,-0.8222407271981828,0.189844100025059,-0.181151799938411,-0.0146905555770802,-0.5360369472207412,-0.8144370987474032,9,12.150022401603803,-0.18115179993841135
Malta,Malta,0,2020-09-14,2020-09-20,7,2020,38,526748,-0.8146283447464595,5,-0.8370653726100991,-0.3636099915472551,-0.8233107582288298,0.949220500125297,0.919943980206957,0.0833264904917925,-0.5361320959479506,-0.8146283447464595,9,11.960178301578743,0.9199439802069566
Malta,Malta,0,2020-09-21,2020-09-27,7,2020,39,526748,-0.8113771627625023,11,-0.8367477859364437,-0.3536514691601381,-0.8209566899614062,2.08828510027565,3.8815119405979,0.343313853395933,-0.5345145675853917,-0.8113771627625023,9,15.187528002004754,3.8815119405978953
Malta,Malta,0,2020-09-28,2020-10-04,7,2020,40,526748,-0.810612178766277,8,-0.8364301992627885,-0.351991715428952,-0.8194586465185003,1.51875280020048,4.37510660066303,0.378083567975743,-0.5341339726765543,-0.810612178766277,9,15.946904402104991,4.37510660066303
Malta,Malta,0,2020-10-05,2020-10-11,7,2020,41,526748,-0.8130983767540091,2,-0.8354774392418227,-0.36297162472756817,-0.8209566899614062,0.379688200050119,1.10978808023201,0.0897223096457647,-0.5353709061302758,-0.8130983767540091,10,13.478931101779219,1.1097880802320104
Malta,Malta,0,2020-10-12,2020-10-18,7,2020,42,526748,-0.8148195907455159,4,-0.834842265894512,-0.37050435319987457,-0.8233107582288298,0.759376400100238,-1.13037230006369,-0.0876209609079919,-0.5362272446751599,-0.8148195907455159,10,11.770334201553684,-1.1303723000636947
Malta,Malta,0,2020-10-19,2020-10-25,7,2020,43,526748,-0.8138633607502344,6,-0.8356135478162463,-0.3651420719145039,-0.8226687396104416,1.13906460015036,0.464318140146803,0.037887325782372,-0.5357515010391132,-0.8138633607502344,10,12.71955470167898,0.46431814014680267
Malta,Malta,0,2020-10-26,2020-11-01,7,2020,44,526748,-0.8096559487709954,13,-0.8355681782914384,-0.35122567524532766,-0.8194586465185003,2.46797330032577,4.6029195206931,0.374427936232652,-0.5336582290405075,-0.8096559487709954,10,16.896124902230287,4.602919520693101
Malta,Malta,0,2020-11-02,2020-11-08,7,2020,45,526748,-0.810612178766277,14,-0.8360672430643253,-0.3530131023404513,-0.8207426837552768,2.65781740035083,4.07135604062292,0.342835203621267,-0.5341339726765543,-0.810612178766277,11,15.946904402104991,4.071356040622917
Malta,Malta,0,2020-11-09,2020-11-15,7,2020,46,526748,-0.8085084727766575,21,-0.83402561444797,-0.3517363687010772,-0.8198866589307592,3.98672610052625,4.45104424067305,0.327664652793439,-0.5330873366772515,-0.8085084727766575,11,18.035189502380646,4.451044240673054
Malta,Malta,0,2020-11-16,2020-11-22,7,2020,47,526748,-0.8096559487709954,14,-0.8346607877952804,-0.3537791425240756,-0.8196726527246297,2.65781740035083,3.84354312059286,0.294466120564747,-0.5336582290405075,-0.8096559487709954,11,16.896124902230287,3.8435431205928636
Malta,Malta,0,2020-11-23,2020-11-29,7,2020,48,526748,-0.8088909647747702,22,-0.8336626582495068,-0.3540344892519504,-0.8205286775491474,4.17657020055131,3.76760548058284,0.27128699184818,-0.5332776341316702,-0.8088909647747702,11,17.655501302330524,3.7676054805828403
Malta,Malta,0,2020-11-30,2020-12-06,7,2020,49,526748,-0.8064047667870381,18,-0.8338441363487383,-0.34522502714027,-0.8168905720449473,3.41719380045107,6.38745406092866,0.465014888520637,-0.5320407006779486,-0.8064047667870381,11,20.123474602656298,6.38745406092866
Malta,Malta,0,2020-12-07,2020-12-13,7,2020,50,526748,-0.8071697507832634,18,-0.8333904411006593,-0.3490552280583919,-0.8177465968694649,3.41719380045107,5.2483894607783,0.371811968976438,-0.5324212955867861,-0.8071697507832634,12,19.36409820255606,5.248389460778304
Malta,Malta,0,2020-12-14,2020-12-20,7,2020,51,526748,-0.8058310287898691,21,-0.8334358106254672,-0.3444589869566456,-0.8168905720449473,3.98672610052625,6.61526698095873,0.46990973108741,-0.5317552544963207,-0.8058310287898691,12,20.693006902731476,6.615266980958731
Malta,Malta,0,2020-12-21,2020-12-27,7,2020,52,526748,-0.8048747987945876,20,-0.8297155095912196,-0.3517363687010772,-0.8156065348081708,3.79688200050119,4.45104424067305,0.258914363175667,-0.5312795108602739,-0.8048747987945876,12,21.642227402856772,4.451044240673054
Malta,Malta,0,2020-12-28,2021-01-03,7,2020,53,526748,-0.809464702771939,10,-0.8295755140209908,-0.36745113077324243,-0.8186026216939827,1.89844100025059,-0.22237356660112,-0.0128477678158075,-0.5335630803132982,-0.809464702771939,12,17.08596900225535,-0.22237356660112045
Malta,Malta,0,2021-01-04,2021-01-10,7,2021,1,526748,-0.8088909647747702,13,-0.8274033949197805,-0.37164854204311026,-0.8186026216939827,2.46797330032577,-1.47064296342509,-0.0768917635980678,-0.5332776341316702,-0.8088909647747702,1,17.655501302330524,-1.4706429634250875
Malta,Malta,0,2021-01-11,2021-01-17,7,2021,2,526748,-0.810612178766277,6,-0.829671871160172,-0.3710101752234327,-0.8190306341062414,1.13906460015036,-1.28079886340283,-0.0743453055618363,-0.5341339726765543,-0.810612178766277,1,15.946904402104991,-1.2807988634028302
Malta,Malta,0,2021-01-18,2021-01-24,7,2021,3,526748,-0.8043010607974186,12,-0.8263825806115994,-0.3592003890592235,-0.8132524665407471,2.27812920030071,2.23131698706078,0.111675052389524,-0.5309940646786458,-0.8043010607974186,1,22.21175970293195,2.2313169870607763
Malta,Malta,0,2021-01-25,2021-01-31,7,2021,4,526748,-0.8088909647747702,16,-0.8292559838494329,-0.366435213015676,-0.8192446403123709,3.03750560040095,0.079750520110091,0.0045375313463573,-0.5332776341316702,-0.8088909647747702,1,17.655501302330524,0.07975052011009098
Malta,Malta,0,2021-02-01,2021-02-07,7,2021,5,526748,-0.8098471947700517,15,-0.8299365267215514,-0.36771194665505,-0.8201006651368886,2.84766150037589,-0.299937679940049,-0.0176369414667317,-0.5337533777677169,-0.8098471947700517,2,16.706280802205228,-0.29993767994004916
Malta,Malta,0,2021-02-08,2021-02-14,7,2021,6,526748,-0.8090822107738265,11,-0.8292181759120929,-0.3671799743053108,-0.8183886154878532,2.08828510027565,-0.141734263252477,-0.0080497025087294,-0.5333727828588796,-0.8090822107738265,2,17.465657202305465,-0.1417342632524765
Malta,Malta,0,2021-02-15,2021-02-21,7,2021,7,526748,-0.8058310287898691,11,-0.8308817251550492,-0.35164638169292756,-0.8147505099836531,2.08828510027565,4.47780550402395,0.276148620909566,-0.5317552544963207,-0.8058310287898691,2,20.693006902731476,4.477805504023954
Malta,Malta,0,2021-02-22,2021-02-28,7,2021,8,526748,-0.8062135207879818,11,-0.8296718711601719,-0.3563277383706321,-0.8151785223959119,2.08828510027565,3.08561543717352,0.179107765534326,-0.5319455519507393,-0.8062135207879818,2,20.313318702681357,3.0856154371735247
Malta,Malta,0,2021-03-01,2021-03-07,7,2021,9,526748,-0.8060222747889254,19,-0.8304297610007306,-0.3535566107197969,-0.8166765658388179,3.60703790047613,3.90972192062973,0.2356185162809,-0.5318504032235299,-0.8060222747889254,3,20.50316280270642,3.9097219206297322
Malta,Malta,0,2021-03-08,2021-03-14,7,2021,10,526748,-0.8065960127860944,17,-0.8309741952984253,-0.3539396308116092,-0.8168905720449473,3.22734970042601,3.79581546061468,0.235212477694896,-0.532135849405158,-0.8065960127860944,3,19.93363050263124,3.7958154606146772
Malta,Malta,0,2021-03-15,2021-03-21,7,2021,11,526748,-0.8086997187757138,21,-0.832426020092278,-0.3568761181821694,-0.8201006651368886,3.98672610052625,2.92253260049938,0.195843279635315,-0.5331824854044608,-0.8086997187757138,3,17.845345402355587,2.922532600499385
Malta,Malta,0,2021-03-22,2021-03-28,7,2021,12,526748,-0.8102296867681643,15,-0.8316547381705438,-0.3641534999266008,-0.8205286775491474,2.84766150037589,0.758309860213774,0.0487086387614775,-0.5339436752221356,-0.8102296867681643,3,16.32659260215511,0.758309860213774
Malta,Malta,0,2021-03-29,2021-04-04,7,2021,13,526748,-0.8117596547606148,11,-0.8336056277372833,-0.3637704798347888,-0.8213847023736651,2.08828510027565,0.872216320228745,0.0625889700143305,-0.5347048650398104,-0.8117596547606148,3,14.807839801954636,0.8722163202287451
Malta,Malta,0,2021-04-05,2021-04-11,7,2021,14,526748,-0.8140546067492906,4,-0.8326528677163175,-0.3741120223137178,-0.8224547334043122,0.759376400100238,-2.20325810017718,-0.149546106067771,-0.5358466497663226,-0.8140546067492906,4,12.529710601653921,-2.2032581001771816
Malta,Malta,0,2021-04-12,2021-04-18,7,2021,15,526748,-0.8134808687521217,7,-0.8338324753613229,-0.3688774143922845,-0.8224547334043122,1.32890870017542,-0.646536479971694,-0.0470352725748242,-0.5355612035846945,-0.8134808687521217,4,13.0992429017291,-0.6465364799716942
Malta,Malta,0,2021-04-19,2021-04-25,7,2021,16,526748,-0.8144370987474032,4,-0.8337417363117071,-0.3723245952185943,-0.8228827458165711,0.759376400100238,-1.67169462010703,-0.120946957420787,-0.5360369472207412,-0.8144370987474032,4,12.150022401603803,-1.6716946201070302
Malta,Malta,0,2021-04-26,2021-05-02,7,2021,17,526748,-0.8153933287426848,3,-0.8351481915807518,-0.37155855503496993,-0.8237387706410887,0.569532300075178,-1.44388170007697,-0.114188835843971,-0.536512690856788,-0.8153933287426848,4,11.200801901478506,-1.4438817000769686
Malta,Malta,0,2021-05-03,2021-05-09,7,2021,18,526748,-0.8132896227530654,1,-0.8339232144109386,-0.36798370084472276,-0.8209566899614062,0.189844100025059,-0.380754739936605,-0.0278536318950475,-0.5354660548574852,-0.8132896227530654,5,13.289087001754162,-0.38075473993660536
Malta,Malta,0,2021-05-10,2021-05-16,7,2021,19,526748,-0.8119509007596711,0,-0.8341500620349781,-0.36287676628722687,-0.8192446403123709,0.0,1.13799806026387,0.084421235857371,-0.5348000137670197,-0.8119509007596711,5,14.617995701929576,1.13799806026387
Malta,Malta,0,2021-05-17,2021-05-23,7,2021,20,526748,-0.8123333927577838,0,-0.8352389306303677,-0.3610893391921033,-0.8196726527246297,0.0,1.66956154033404,0.132834377068495,-0.5349903112214385,-0.8123333927577838,5,14.238307501879456,1.6695615403340438
Malta,Malta,0,2021-05-24,2021-05-30,7,2021,21,526748,-0.8119509007596711,2,-0.8350574525311361,-0.36032329900847904,-0.8196726527246297,0.379688200050119,1.89737446036409,0.149157374025435,-0.5348000137670197,-0.8119509007596711,5,14.617995701929576,1.8973744603640887
Malta,Malta,0,2021-05-31,2021-06-06,7,2021,22,526748,-0.8165408047370227,0,-0.8340593229853622,-0.37845291668758935,-0.824380789259477,0.0,-3.4941979803476,-0.257761482903425,-0.537083583220044,-0.8165408047370227,5,10.061737301328149,-3.494197980347604
Malta,Malta,0,2021-06-07,2021-06-13,7,2021,23,526748,-0.8157758207407975,0,-0.8358287344528703,-0.37092018821528294,-0.8235247644349593,0.0,-1.25403760005191,-0.103852744263185,-0.5367029883112067,-0.8157758207407975,6,10.821113701428386,-1.2540376000519071
Malta,Malta,0,2021-06-14,2021-06-20,7,2021,24,526748,-0.813672114751178,1,-0.8343769096590176,-0.3679837008447228,-0.8213847023736651,0.189844100025059,-0.380754739936632,-0.0286493860844911,-0.5356563523119039,-0.813672114751178,6,12.909398801704041,-0.38075473993663195
Malta,Malta,0,2021-06-21,2021-06-27,7,2021,25,526748,-0.8159670667398538,0,-0.8362824297009492,-0.37028182139559607,-0.8237387706410887,0.0,-1.06419350002687,-0.0909919932881261,-0.5367981370384161,-0.8159670667398538,6,10.631269601403329,-1.0641935000268725
Malta,Malta,0,2021-06-28,2021-07-04,7,2021,26,526748,-0.8090822107738265,0,-0.8356018868288309,-0.3492157163459255,-0.8160345472204296,0.0,5.20066180080012,0.424024765648246,-0.5333727828588796,-0.8090822107738265,6,17.465657202305465,5.200661800800117
Malta,Malta,0,2021-07-05,2021-07-11,7,2021,27,526748,-0.8140546067492906,0,-0.8354657782544072,-0.36619627374959923,-0.8215987085797946,0.0,0.150808740133547,0.0121827236228718,-0.5358466497663226,-0.8140546067492906,7,12.529710601653921,0.15080874013354734
Malta,Malta,0,2021-07-12,2021-07-18,7,2021,28,526748,-0.8121421467587275,0,-0.8352843001551755,-0.3603232990084791,-0.8194586465185003,0.0,1.89737446036407,0.151417141884531,-0.5348951624942291,-0.8121421467587275,7,14.428151601904515,1.8973744603640694
Malta,Malta,0,2021-07-19,2021-07-25,7,2021,29,526748,-0.8146283447464595,1,-0.8366453858994125,-0.3647918667462878,-0.8224547334043122,0.189844100025059,0.568465760188705,0.0499016945980046,-0.5361320959479506,-0.8146283447464595,7,11.960178301578743,0.5684657601887051
Malta,Malta,0,2021-07-26,2021-08-01,7,2021,30,526748,-0.8148195907455159,2,-0.8348306049070966,-0.3705371681234707,-0.8228827458165711,0.379688200050119,-1.14013114003686,-0.0883106154480722,-0.5362272446751599,-0.8148195907455159,7,11.770334201553684,-1.1401311400368583
Malta,Malta,0,2021-08-02,2021-08-08,7,2021,31,526748,-0.809464702771939,3,-0.834649126807865,-0.35317359062798476,-0.8171045782510767,0.569532300075178,4.02362838064475,0.308032725313255,-0.5335630803132982,-0.809464702771939,8,17.08596900225535,4.023628380644748
Malta,Malta,0,2021-08-09,2021-08-15,7,2021,32,526748,-0.8090822107738265,4,-0.834649126807865,-0.35189685698861073,-0.8168905720449473,0.759376400100238,4.40331658069489,0.337100119209107,-0.5333727828588796,-0.8090822107738265,8,17.465657202305465,4.403316580694886
Malta,Malta,0,2021-08-16,2021-08-22,7,2021,33,526748,-0.8163495587379664,6,-0.8357833649280625,-0.3729629620382813,-0.8254508202901241,1.13906460015036,-1.86153872013209,-0.153679539331096,-0.5369884344928347,-0.8163495587379664,8,10.25158140135321,-1.8615387201320917
Malta,Malta,0,2021-08-23,2021-08-29,7,2021,34,526748,-0.8121421467587275,4,-0.8361916906513336,-0.3577698317297309,-0.8203146713430179,0.759376400100238,2.65675086046436,0.225695388239694,-0.5348951624942291,-0.8121421467587275,8,14.428151601904515,2.6567508604643586
Malta,Malta,0,2021-08-30,2021-09-05,7,2021,35,526748,-0.8134808687521217,4,-0.8353296696799835,-0.36466419338235045,-0.8218127147859239,0.759376400100238,0.606434580193675,0.0485426946916565,-0.5355612035846945,-0.8134808687521217,8,13.0992429017291,0.6064345801936751
Malta,Malta,0,2021-09-06,2021-09-12,7,2021,36,526748,-0.8129071307549527,5,-0.8349213439567124,-0.3638981531987261,-0.8213847023736651,0.949220500125297,0.83424750022376,0.065000249297918,-0.5352757574030664,-0.8129071307549527,9,13.668775201804278,0.8342475002237598
Malta,Malta,0,2021-09-13,2021-09-19,7,2021,37,526748,-0.8127158847558964,4,-0.8351935611055598,-0.36249374619541475,-0.8209566899614062,0.759376400100238,1.25190452027888,0.0993045802948604,-0.5351806086758572,-0.8127158847558964,9,13.858619301829338,1.2519045202788752
Malta,Malta,0,2021-09-20,2021-09-26,7,2021,38,526748,-0.8171145427341916,4,-0.8367361249490283,-0.37283528867434385,-0.8258788327023829,0.759376400100238,-1.82356990012706,-0.161152896378724,-0.5373690294016721,-0.8171145427341916,9,9.492205001252971,-1.8235699001270647
Malta,Malta,0,2021-09-27,2021-10-03,7,2021,39,526748,-0.810612178766277,2,-0.8364185382753729,-0.35202453035254816,-0.8181746092817238,0.379688200050119,4.36534776068987,0.376922368542376,-0.5341339726765543,-0.810612178766277,9,15.946904402104991,4.3653477606898745
Malta,Malta,0,2021-10-04,2021-10-10,7,2021,40,526748,-0.8140546067492906,0,-0.8361009516017176,-0.3644088466544757,-0.8215987085797946,0.0,0.682372220203706,0.057597090437808,-0.5358466497663226,-0.8140546067492906,10,12.529710601653921,0.6823722202037065
Malta,Malta,0,2021-10-11,2021-10-17,7,2021,41,526748,-0.8163495587379664,0,-0.8351481915807518,-0.3747503891334048,-0.8241667830533476,0.0,-2.39310220020224,-0.189257578569057,-0.5369884344928347,-0.8163495587379664,10,10.25158140135321,-2.393102200202241
Malta,Malta,0,2021-10-18,2021-10-24,7,2021,42,526748,-0.810038440769108,0,-0.8345130182334413,-0.3554717111788579,-0.8171045782510767,0.0,3.34018962055453,0.253500833724684,-0.5338485264949263,-0.810038440769108,10,16.51643670218017,3.340189620554535
Malta,Malta,0,2021-10-25,2021-10-31,7,2021,43,526748,-0.8157758207407975,2,-0.8352843001551755,-0.3724522685825317,-0.8239527768472181,0.379688200050119,-1.70966344011204,-0.136437143586601,-0.5367029883112067,-0.8157758207407975,10,10.821113701428386,-1.7096634401120403
Malta,Malta,0,2021-11-01,2021-11-07,7,2021,44,526748,-0.8130983767540091,1,-0.8352389306303677,-0.3636428064708513,-0.8207426837552768,0.189844100025059,0.910185140233791,0.0724165436248405,-0.5353709061302758,-0.8130983767540091,11,13.478931101779219,0.910185140233791
Malta,Malta,0,2021-11-08,2021-11-14,7,2021,45,526748,-0.8144370987474032,0,-0.8357379954032544,-0.36670696720534884,-0.8220267209920533,0.0,-0.0010665398865131,-8.77731939619e-05,-0.5360369472207412,-0.8144370987474032,11,12.150022401603803,-0.0010665398865131713
Malta,Malta,0,2021-11-15,2021-11-21,7,2021,46,526748,-0.8113771627625023,1,-0.8336963667868991,-0.3622383994675399,-0.8188166279001121,0.189844100025059,1.32784216028891,0.0958060792613549,-0.5345145675853917,-0.8113771627625023,11,15.187528002004754,1.327842160288914
Malta,Malta,0,2021-11-22,2021-11-28,7,2021,47,526748,-0.8115684087615586,5,-0.8343315401342097,-0.36108933919210334,-0.8198866589307592,0.949220500125297,1.66956154033402,0.125266072371794,-0.534609716312601,-0.8115684087615586,11,14.997683901979693,1.6695615403340232
Malta,Malta,0,2021-11-29,2021-12-05,7,2021,48,526748,-0.8113771627625023,0,-0.8333334105884359,-0.3632597863790391,-0.8186026216939827,0.0,1.02409160024882,0.0723053058028957,-0.5345145675853917,-0.8113771627625023,11,15.187528002004754,1.0240916002488247
Malta,Malta,0,2021-12-06,2021-12-12,7,2021,49,526748,-0.8119509007596711,2,-0.8335148886876675,-0.36466419338235045,-0.8196726527246297,0.379688200050119,0.606434580193683,0.0432810145082927,-0.5348000137670197,-0.8119509007596711,12,14.617995701929576,0.6064345801936827
Malta,Malta,0,2021-12-13,2021-12-19,7,2021,50,526748,-0.8098471947700517,1,-0.8330611934395886,-0.35891889200516763,-0.8171045782510767,0.189844100025059,2.31503148041921,0.160863829724264,-0.5337533777677169,-0.8098471947700517,12,16.706280802205228,2.3150314804192136
Malta,Malta,0,2021-12-20,2021-12-26,7,2021,51,526748,-0.8060222747889254,4,-0.8331065629643964,-0.34602388224749053,-0.8134664727468766,0.759376400100238,6.14988230092543,0.42846527664267,-0.5318504032235299,-0.8060222747889254,12,20.50316280270642,6.149882300925434
Malta,Malta,0,2021-12-27,2022-01-02,7,2021,52,526748,-0.8090822107738265,4,-0.8293862619301489,-0.3667069672053488,-0.8168905720449473,0.759376400100238,-0.0010665398864996,-6.10612443543e-05,-0.5333727828588796,-0.8090822107738265,12,17.465657202305465,-0.0010665398864996925
Malta,Malta,0,2022-01-03,2022-01-09,7,2022,1,526748,-0.8081259807785449,8,-0.8270741472587098,-0.37002160323552,-0.8166765658388179,1.51875280020048,-0.986807143333023,-0.0508619303518124,-0.5328970392228328,-0.8081259807785449,1,18.414877702430765,-0.9868071433330227
Malta,Malta,0,2022-01-10,2022-01-16,7,2022,2,526748,-0.8092734567728828,19,-0.8293426234991013,-0.3674681359567815,-0.8203146713430179,3.60703790047613,-0.227430743235587,-0.0129936339368233,-0.5334679315860889,-0.8092734567728828,1,17.27581310228041,-0.22743074323558707
Malta,Malta,0,2022-01-17,2022-01-23,7,2022,3,526748,-0.8029623388040245,26,-0.8260533329505286,-0.35565834979257227,-0.8147505099836531,4.93594660065154,3.28468510722801,0.162158758686186,-0.5303280235881804,-0.8029623388040245,1,23.540668403107368,3.2846851072280097
Malta,Malta,0,2022-01-24,2022-01-30,7,2022,4,526748,-0.8035360768011933,15,-0.8289267361883622,-0.3494874705355981,-0.8130384603346178,2.84766150037589,5.11984474080359,0.286805286906953,-0.5306134697698085,-0.8035360768011933,1,22.97113610303219,5.1198447408035905
Malta,Malta,0,2022-01-31,2022-02-06,7,2022,5,526748,-0.8054485367917565,22,-0.8296072790604807,-0.3539560382734071,-0.8166765658388179,4.17657020055131,3.79093604062814,0.219360542349544,-0.5315649570419019,-0.8054485367917565,1,21.072695102781598,3.790936040628137
Malta,Malta,0,2022-02-07,2022-02-13,7,2022,6,526748,-0.8046835527955313,20,-0.8288889282510223,-0.3534240659236679,-0.8153925286020414,3.79688200050119,3.94913945731572,0.220832883961826,-0.5311843621330645,-0.8046835527955313,2,21.832071502881835,3.949139457315718
Malta,Malta,0,2022-02-14,2022-02-20,7,2022,7,526748,-0.806978504784207,7,-0.8305524774939786,-0.3564031110822072,-0.8151785223959119,1.32890870017542,3.06320032386543,0.185752728883822,-0.5323261468595767,-0.806978504784207,2,19.55394230258112,3.0632003238654346
Malta,Malta,0,2022-02-21,2022-02-27,7,2022,8,526748,-0.8115684087615586,8,-0.8293426234991013,-0.3751285377930253,-0.8205286775491474,1.51875280020048,-2.5055599435363,-0.143148319571528,-0.534609716312601,-0.8115684087615586,2,14.997683901979693,-2.505559943536302
Malta,Malta,0,2022-02-28,2022-03-06,7,2022,9,526748,-0.8067872587851507,4,-0.8301005133396598,-0.3570366064697026,-0.8143224975713943,0.759376400100238,2.87480494052131,0.170419592136182,-0.5322309981323674,-0.8067872587851507,2,19.74378640260618,2.874804940521312
Malta,Malta,0,2022-03-07,2022-03-13,7,2022,10,526748,-0.8081259807785449,6,-0.8306449476373546,-0.35997309384026266,-0.816248553426559,1.13906460015036,2.00152208040604,0.121944721512049,-0.5328970392228328,-0.8081259807785449,3,18.414877702430765,2.0015220804060387
Malta,Malta,0,2022-03-14,2022-03-20,7,2022,11,526748,-0.8108034247653333,8,-0.8320967724312073,-0.3648246816698839,-0.8196726527246297,1.51875280020048,0.55870692021556,0.0367610165507963,-0.5342291214037637,-0.8108034247653333,3,15.75706030207993,0.5587069202155603
Malta,Malta,0,2022-03-21,2022-03-27,7,2022,12,526748,-0.8113771627625023,9,-0.8313254905094731,-0.36891022931588036,-0.8205286775491474,1.70859690022553,-0.656295319944755,-0.0414227870766235,-0.5345145675853917,-0.8113771627625023,3,15.187528002004754,-0.6562953199447553
Malta,Malta,0,2022-03-28,2022-04-03,7,2022,13,526748,-0.8113771627625023,10,-0.8332763800762126,-0.3634202746665725,-0.8207426837552768,1.89844100025059,0.976363940270691,0.0687040087658775,-0.5345145675853917,-0.8113771627625023,3,15.187528002004754,0.9763639402706912
Malta,Malta,0,2022-04-04,2022-04-10,7,2022,14,526748,-0.8064047667870381,21,-0.8323236200552468,-0.34950387799739613,-0.8175325906633355,3.98672610052625,5.11496532081701,0.340804354700721,-0.5320407006779486,-0.8064047667870381,4,20.123474602656298,5.114965320817013
